status_id,sentence,sentiment
1438419162611683329, PM Narendra Modi Birthday : BJP 's Health Volunteers to Help Administer Over 1.5 Crore COVID - 19 Vaccine Doses on Prim … https://t.co/oqtMr326DJ,Negative
1438418872156180486, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438418046138339329, RT @CityTshwane : What should I do or expect after getting #COVID19 jab .,Neutral
1438418046138339329, #COVID19Vaccine https://t.co/8zqvMqj5HU,Neutral
1438414491427872772, BJP ’s Volunteers To Help Administer Over 1.5 Cr Covid Vaccine Doses On PM Modi ’s Birthday #PMModi #COVID19Vaccine https://t.co/h1CKz9POlE,Neutral
1438413452570148867, RT @GasantAbarder : If you 're still not sure about the #COVID19Vaccine then check out #VaxxFacts - brought to you by @IOL in partnership wit …,Negative
1438412336939687940," There has been a lot of misinformation surrounding COVID - 19 vaccines and fertility , and it ’s time to clear up any c … https://t.co/TvxpqZiHUn",Neutral
1438411389383503877, Good to see the dangerous gene therapy experiment is failing due to the communist NSW governments apathetic attempt … https://t.co/g88X6vjrYW,Negative
1438410552318074883, What should I do or expect after getting #COVID19 jab .,Neutral
1438410552318074883, #COVID19Vaccine https://t.co/8zqvMqj5HU,Neutral
1438409611103637506, We are honored to support countries ’ vaccine distribution efforts .,Positive
1438409611103637506," Last week , we successfully delivered 500,000 dos … https://t.co/5nEeSG1WNz",Neutral
1438408825971744768, #AAI 's Airports are playing an important role in transporting #COVID19 vaccines .,Neutral
1438408825971744768," Yesterday , Indore @aaiidrairport r … https://t.co/sH6rBKjOct",Neutral
1438407818315370503, Get vaccinated and stay a step ahead in safety with VPS Lakeshore 's walk - in drive for Sputnik Vaccine on the 17th a … https://t.co/wEDzXvofX0,Neutral
1438406506278498304, RT @PHE_WestMids : Getting the #COVID19vaccine is : ✅ Quick ✅ Easy ✅ Free It 's easier than ever to protect you and your loved ones from #COV …,Positive
1438405730592251904, RT @nhsrcofficial : What problems are you facing with the second dose of the COVID - 19 vaccine ?,Negative
1438405730592251904," Comment with your problem , relevant vaccinati …",Negative
1438404788853555200, Getting the #COVID19vaccine is : ✅ Quick ✅ Easy ✅ Free It 's easier than ever to protect you and your loved ones fro … https://t.co/50uTmWchRe,Positive
1438403985484959747, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438403429097947137, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438400560911245317, RT @GasantAbarder : If you 're still not sure about the #COVID19Vaccine then check out #VaxxFacts - brought to you by @IOL in partnership wit …,Negative
1438399907757531140, RT myedgeprop : JKJAV : 76.2 % of Malaysia 's adult population fully vaccinated as at Sept 15 #Covid19vaccine … https://t.co/xRUVnaKuKy,Negative
1438398985643827200, RT @SmartCompany : Businesses will soon be able to offer vaccinations in the workplace in the same way they offer flu jabs .,Neutral
1438398985643827200, Here 's what we k …,Neutral
1438398288429002752, RT @CSpendley : This is a really important and informative thread .,Positive
1438398288429002752, #COVID19Vaccine,Neutral
1438397822454337538, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438397644158738432, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438397314465423361, Covid - 19 Vaccines Are Voluntary in Namibia - President Geingob : https://t.co/7Al2IefmCh #Namibia #Vaccine #Covid … https://t.co/VQK00MXRl6,Neutral
1438396268145950724, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438395747549040640, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438395549825257472, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438395486139043841," RT @Sarvodaya_Care : Daya bhabhi ka Ulta Chasma took her far off to get Sputnik V when it ’s available in Sarvodaya Hospital , Sector 8 .",Negative
1438395486139043841, Call …,Neutral
1438395201874272256, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438394788202500099," Daya bhabhi ka Ulta Chasma took her far off to get Sputnik V when it ’s available in Sarvodaya Hospital , Sector 8 .",Negative
1438394788202500099, C … https://t.co/0eTw05M5ff,Neutral
1438394500293013508, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438394454260527104, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438394011136397313, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438393649902112771, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438393437900853249, #Covid19Vaccine 41.5 % Indians have received at least one dose ( 57.9 cr ) 13.4 % fully vaccinated till date ( 18.7 cr ) … https://t.co/O5lwvJ7k1O,Neutral
1438393424227573766, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438392735095005184, RT @GasantAbarder : If you 're still not sure about the #COVID19Vaccine then check out #VaxxFacts - brought to you by @IOL in partnership wit …,Negative
1438392525690126337, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438392439249817606, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438392420970946563, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438392333423230979, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438392256755425280, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438392129441697794, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438391463281262594, How to monitor & report #COVID19Vaccine side effects ?,Neutral
1438391463281262594, Have a look 👇 #LargestVaccinationDrive #Unite2FightCorona https://t.co/DJnLVRb3oi,Neutral
1438391087308083201, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438390864800358401, RT @GasantAbarder : If you 're still not sure about the #COVID19Vaccine then check out #VaxxFacts - brought to you by @IOL in partnership wit …,Negative
1438390172165541889, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438390105975238661, If you 're still not sure about the #COVID19Vaccine then check out #VaxxFacts - brought to you by @IOL in partnershi … https://t.co/PVB6KWyoBc,Negative
1438389938358206475, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438388373501071363, Got my 2nd jab .,Neutral
1438388373501071363, Hope the rest of NSW get it too ✌ 💉 😁 .,Negative
1438388373501071363, Eased restrictions would be nice .,Neutral
1438388373501071363, .,Neutral
1438388373501071363, and also being able to ce … https://t.co/Wag1k4cT9s,Neutral
1438388341574078467, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438387361868517377," RT @THChennai : So far , 52 % of #TamilNadu ’s eligible population has received the first dose of #COVID19Vaccine , Health Minister Ma .",Neutral
1438387361868517377, Subraman …,Neutral
1438385853378801671, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438385805882392576," RT @qldhealthnews : 25,570 doses of #COVID19vaccine administered at Queensland Health locations in the past 24 hours - that 's a new daily re …",Negative
1438385605197578242, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438385076794953729, @RiskContainment It would not !,Negative
1438385076794953729," In New York , the number is currently 71.7 percent ( two shots , > 18 ) .",Neutral
1438385076794953729, Many more shoul … https://t.co/S3ypsEdebq,Neutral
1438384744815857669, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438384565320568832, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438383124627423236, RT @MCNellore4U : Dear Nelloreans !,Neutral
1438383124627423236, Here 's the list of vaccination centers in #Nellore on 16.09.2021 @pibvijayawada @AKYOnline @chakradhar_ …,Neutral
1438383120684834816, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438382354838523904, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438382179986251778," Biden enlists Disney , Microsoft CEOs in push for vaccine mandates #JoeBiden #Policy #Microsoft #DIsney … https://t.co/JLuLRdA00i",Neutral
1438382176228184065," Biden enlists Disney , Microsoft CEOs in push for vaccine mandates #JoeBiden #Policy #Microsoft #DIsney … https://t.co/ZEmEII88E4",Neutral
1438381771645767681, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438381670978269185, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438381291200724995, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438380994445316098, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438380648625020931, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438380506987511810, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438379788993978370, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438379635260207114, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438379605228937218, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438379568386215942, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438379567828373508, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438379490787348483, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438379452329865216, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438379432343973890, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438379383366979588, #ISRAEL ’s 🇮🇱 #Pfizer #Moderna Experiment Totally FAILED .,Neutral
1438379383366979588, 60 % Of Hospital Patients With #Covid19 Are People Vaccinat … https://t.co/CTYg5bTXdu,Neutral
1438379352601866240, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438379299665498112, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438379295232172035, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438379229184462851, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438379228773294092, RT @yuganOffcial : Unvaccinated people prohibited from entering Bandarawela & Mannar .,Neutral
1438379228773294092, #LKA #SriLanka #COVID19SL #COVID19LK #COVID19 #coronav …,Neutral
1438379113811689475, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438379081133920257, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438379044949610501, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438379009352552452, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438378997801529344, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438378644133580801, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438378526261002246, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438378332039548931, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438378018049769472, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438378000400240644, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438377878345895939, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438377684627775488, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438377435632910341, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438377405547229185, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438376479264440321," RT @THChennai : So far , 52 % of #TamilNadu ’s eligible population has received the first dose of #COVID19Vaccine , Health Minister Ma .",Neutral
1438376479264440321, Subraman …,Neutral
1438375053750636546, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438375002336808961, RT @palazzo214 : @tribelaw More than 5.5 billion #covid19vaccine shot have been administered around the world .,Neutral
1438375002336808961, Get yours .,Neutral
1438375002336808961, Simple Life Rule …,Neutral
1438374589613101057," So far , 52 % of #TamilNadu ’s eligible population has received the first dose of #COVID19Vaccine , Health Minister Ma .",Neutral
1438374589613101057, … https://t.co/wRJZtPcfy3,Neutral
1438373810135347209, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438371530891685890," The US is quietly pressuring India to restart COVID - 19 vaccine exports , Axios reported citing sources .",Positive
1438371530891685890, … https://t.co/5QbzKzQoRc,Neutral
1438370745827082244, RT @Forbes_MENA_ : Scientists at the Food and Drug Administration said #Pfizer ’s #COVID19Vaccine seems to last long enough that a #BoosterSh …,Negative
1438370715812704258, RT @Forbes_MENA_ : #Moderna 's new clinical data on its #COVID19Vaccine showed it remains highly effective at preventing serious illness and …,Negative
1438370127104266245," RT @indiatvnews : The state administered over 3,61,787 doses of vaccine till late on Wednesday , taking the total tally to 9,01,51,915 #Uttar …",Neutral
1438369613373313029," RT @dailystarnews : New data from #Moderna Inc 's large #COVID19Vaccine trial shows that the protection it offers wanes over time , supporting …",Positive
1438369590430482434," New data from #Moderna Inc 's large #COVID19Vaccine trial shows that the protection it offers wanes over time , suppo … https://t.co/XeLlgwFZXU",Neutral
1438368850660106242," RT @indiatvnews : The state administered over 3,61,787 doses of vaccine till late on Wednesday , taking the total tally to 9,01,51,915 #Uttar …",Neutral
1438368827796955140," The state administered over 3,61,787 doses of vaccine till late on Wednesday , taking the total tally to 9,01,51,915 … https://t.co/BQcBlEdqNr",Neutral
1438365262735151112, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438364624093581316, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438363635781353472, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438363088563093506, RT @thetribunechd : #WhiteHouse offers to talk to #NickiMinaj after the rapper alleges cousin 's friend testicles ‘ swell ’ after taking #Covid …,Neutral
1438362651621462018, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438362024531038212, RT @healthgovau : Shanley from 📍 Alice Springs encourages other young people to step up so that they can hang out again .,Negative
1438362024531038212," ‘ Go to the clinics , …",Neutral
1438360364022784001, #WhiteHouse offers to talk to #NickiMinaj after the rapper alleges cousin 's friend testicles ‘ swell ’ after taking … https://t.co/232TdC4oWY,Neutral
1438360052432207872, RT @MCNellore4U : Dear Nelloreans !,Neutral
1438360052432207872, Here 's the list of vaccination centers in #Nellore on 16.09.2021 @pibvijayawada @AKYOnline @chakradhar_ …,Neutral
1438359536818167811, York Region Administrative Centre in Newmarket [ York health unit ] 129 2nd dose spots added First available date is … https://t.co/4ci2aDt0ML,Neutral
1438359535568179200, York Region Administrative Centre in Newmarket [ York health unit ] 127 1st dose spots added First available date is … https://t.co/gUeJ0qQbxb,Neutral
1438359534293094402, Armadale Community Centre in Markham [ York health unit ] 114 2nd dose spots added First available date is 2021-09-16 … https://t.co/z9ri7QoquZ,Neutral
1438359533047459848, Armadale Community Centre in Markham [ York health unit ] 114 1st dose spots added First available date is 2021-09-16 … https://t.co/81Ixc1iWDI,Neutral
1438359531906605056, Maple Community Centre in Maple [ York health unit ] 204 2nd dose spots added First available date is 2021-09-16 Book … https://t.co/vJshvzUlVj,Negative
1438359530761560064, Maple Community Centre in Maple [ York health unit ] 207 1st dose spots added First available date is 2021-09-16 Book … https://t.co/P9BI1LUgRe,Neutral
1438358888219295744, Dr. Didier #Raoult calls on #Africans not to take #BillGates ’ #COVID19vaccine .,Negative
1438358888219295744," On his Facebook page , Didier Raoultd … https://t.co/y2OoL0bbnH",Neutral
1438358638179995652," Photos : Citizens Receive #COVID19 Vaccination Across India , 16/09/2021 #coronavirus #COVID19Vaccine #vaccination https://t.co/cy0N44RODy",Neutral
1438358608647897088, Unvaccinated people prohibited from entering Bandarawela & Mannar .,Neutral
1438358608647897088, #LKA #SriLanka #COVID19SL #COVID19LK #COVID19 … https://t.co/FHXaiWikCh,Neutral
1438358024586989569, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438355905335095297, RT @healthgovau : Shanley from 📍 Alice Springs encourages other young people to step up so that they can hang out again .,Negative
1438355905335095297," ‘ Go to the clinics , …",Neutral
1438353704512638983, RT @YEDNetworkKe : The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by taking …,Positive
1438353427319320577, RT @MCNellore4U : Dear Nelloreans !,Neutral
1438353427319320577, Here 's the list of vaccination centers in #Nellore on 16.09.2021 @pibvijayawada @AKYOnline @chakradhar_ …,Neutral
1438352811784228867, @eigenrobot Do n’t know if it checks the box but it ’s a new thing ( vaccine passport ) and employs people running the … https://t.co/OhuSz1TNey,Neutral
1438352759758065668, RT @healthgovau : Shanley from 📍 Alice Springs encourages other young people to step up so that they can hang out again .,Negative
1438352759758065668," ‘ Go to the clinics , …",Neutral
1438352117085839360, RT @healthgovau : Shanley from 📍 Alice Springs encourages other young people to step up so that they can hang out again .,Negative
1438352117085839360," ‘ Go to the clinics , …",Neutral
1438351998357807106, Shanley from 📍 Alice Springs encourages other young people to step up so that they can hang out again .,Negative
1438351998357807106, ‘ Go to the cl … https://t.co/WEdcoH6sYq,Neutral
1438351494927949824, Chile to Allow Entry of Fully Vaccinated Foreigners From October 1 https://t.co/7WPXAIKxzv #Chile #COVID19 … https://t.co/znn6mQCBXW,Neutral
1438350337614639105, Just got my first dose of Sinovac .,Neutral
1438350337614639105, #COVID19Vaccine,Neutral
1438349402196819970," RT @OttawaHealth : Did you know that you 're 6x more likely to develop myocarditis or pericarditis while suffering from a COVID - 19 infection , …",Negative
1438348592935317506, JKJAV : 76.2 % of Malaysia 's adult population fully vaccinated as at Sept 15 #Covid19vaccine #herdimmunity … https://t.co/n2NNht7sye,Negative
1438348328597528579," , ... exactly why trust in domestic helpers is DECREASING .",Neutral
1438348328597528579," LOW vaccination rates , then they GO OUT SINGING & DANCING , … https://t.co/Epj5Afazeb",Neutral
1438347947524063234, update : DAILY DIM SUM : Penny 's Bay Quarantine Center to be open for use for vaccinated foreign domestic helpers nex … https://t.co/pYwukE4KCU,Neutral
1438347353971466243, The #COVID19Vaccine needs to be better understood to enhance community reception & ensure we #AngamizaCorona 🦠 by t … https://t.co/njQcl2T69w,Positive
1438344822771888131, Research could prove vital in helping the Government decide whether or not to order a booster vaccine dose in India … https://t.co/BExbIPc2uM,Negative
1438344302757826560, @acog and @MySMFM recommend all women who are pregnant or who could become pregnant to get their #COVID19Vaccine .,Positive
1438344302757826560, T … https://t.co/a4wfuxxnt0,Neutral
1438343964302577666, RT @palazzo214 : @nathaliejacoby1 More than 5.75 billion #covid19vaccine shots have been administered around the world .,Neutral
1438343964302577666, Get yours .,Neutral
1438343964302577666, Simple …,Neutral
1438340560260149249, @News_8 ONLY FIFTY PERCENT ?!?!?!?!,Neutral
1438340560260149249, The country as a whole is at 70 % + NY State is at 71.7 % of 18 + And Monroe Cou … https://t.co/ADN3H96Q48,Neutral
1438339614335451142," The #UK will offer 1 dose of #COVID19vaccine to teens 12 - 15 , and a 3rd booster dose to everyone 50 + after 6 months .",Positive
1438339614335451142, … https://t.co/QTOeaVRH2j,Neutral
1438338446137827329, RT @MCNellore4U : Dear Nelloreans !,Neutral
1438338446137827329, Here 's the list of vaccination centers in #Nellore on 16.09.2021 @pibvijayawada @AKYOnline @chakradhar_ …,Neutral
1438337321565233156, RT @MCNellore4U : Dear Nelloreans !,Neutral
1438337321565233156, Here 's the list of vaccination centers in #Nellore on 16.09.2021 @pibvijayawada @AKYOnline @chakradhar_ …,Neutral
1438336262486704131, RT @jeremyrhammond : The foundations for the false propaganda narrative that natural immunity to SARS - CoV - 2 affords insufficient protection …,Negative
1438336183407316999, RT @jeremyrhammond : Superb article by @writingblock on the disparity between the science and the CDC 's claim that people with #Naturalimmun …,Neutral
1438333124941918215, RT @VegasVisions : This pisses me off .,Negative
1438333124941918215, HALF of #NYPD is not vaccinated .,Negative
1438333124941918215," #LAPD cops suing the city , filing religious exemptions , literally …",Negative
1438333091827773444, Reminder : Dolly Parton did more for COVID response than many political leaders .,Neutral
1438333091827773444," "" Good , fast , cheap .",Positive
1438333091827773444, Pick two .,Neutral
1438333091827773444," "" Go … https://t.co/rI3hRilL9i",Neutral
1438333021099204614, @tonytardio Looks like the twitter account of @NickyMinaj has shrunk as fast as the testicles of her Cousin alleged … https://t.co/JowzzSc1TR,Neutral
1438332526473498624," RT @OttawaHealth : Did you know that you 're 6x more likely to develop myocarditis or pericarditis while suffering from a COVID - 19 infection , …",Negative
1438330784910299137, Vax facts .,Neutral
1438330784910299137, The COVID 19 vaccine gives your body instructions for making proteins that will help your immune system … https://t.co/19ulWey2gn,Positive
1438329223568035846, #Covid19 is like went 19 man a lick you in the dark an you do nt know were the lick is coming from 😂 🤣 😂 🤣 😂 🤣 😂 🤣 😂 it hot … https://t.co/Qit5QUOa6T,Negative
1438329186628694019, AC / DC must also have taken the vaccine because they 've got the biggest balls of them all .,Positive
1438329186628694019, #NickiMinaj #ACDC #COVID19Vaccine,Neutral
1438328067026391041, Vaccination is one of the best ways to protect our loved ones and resume a more normal life .,Positive
1438328067026391041, What are you most look … https://t.co/tBohcz61st,Neutral
1438328057190707202," RT @NSWHealth : Across NSW , 80.1 per cent of the over-16 population has received a first dose #COVID19vaccine , and 48.5 per cent are fully v …",Negative
1438324575213850628, RT @MartyMakary : Poor countries rationing their limited vax supply right now should learn from the mistakes of U.S. public health leaders h …,Negative
1438322973857964036," RT @CentralHuron : WALK - IN #COVID19Vaccine ( Pfizer ) Clinic | Thursday , September 23 , 2021 4 - 7 PM in #ExeterON at the South Huron Recreation …",Neutral
1438321991845662721," SPOTLIGHT | The City of Makati is hopeful that thru vaccination , normalcy could be achieved .",Positive
1438321991845662721, Its citizens are encou … https://t.co/n09jgYDHup,Neutral
1438321639360446468, Moderna releases data that refocus the debate about #COVID19vaccine booster shots .,Neutral
1438321639360446468, - #COVID19 https://t.co/Z5q1Xfsibs,Neutral
1438320177087606784, RT @philstarlife : Planning to go to Baguio once the restrictions allow you to do so ?,Neutral
1438320177087606784," Just in case you missed it , Baguio , the favorite weeke …",Positive
1438319781195644931," RT @qldhealthnews : 25,570 doses of #COVID19vaccine administered at Queensland Health locations in the past 24 hours - that 's a new daily re …",Negative
1438319686169546755, RT @Rubicon_MD : What are effective communication strategies you can use when speaking with those who are hesitant about vaccines ?,Neutral
1438319686169546755, Find out …,Neutral
1438317893096202250, RT @nhsrcofficial : What problems are you facing with the second dose of the COVID - 19 vaccine ?,Negative
1438317893096202250," Comment with your problem , relevant vaccinati …",Negative
1438316546993000448, @alienhybridmami @CrownedHuntress @phloppsytales @NICKIMINAJ Live data right here : https://t.co/f4bsz081V1,Neutral
1438315918065500160, All the antivaxers … .,Neutral
1438315918065500160, Did you vaccinate your pets ?,Neutral
1438315918065500160, #vaccine #COVIDIOT #COVIDVaccination #antivaxxers #COVID19Vaccine,Neutral
1438315859060174853, Progress !,Neutral
1438315859060174853, #COVID19 #COVID19Vaccine #ArmedForces https://t.co/HzYfk64ARy,Neutral
1438315690214240262, You do n’t have to negotiate with them if you can win them over so totally that they think it was all their idea .,Negative
1438315690214240262, … https://t.co/rPwAgzRx7k,Neutral
1438313107345055751, RT @NorthwesternMed : The majority of patients #hospitalized with #COVID19 in the U.S. are #unvaccinated .,Neutral
1438313107345055751, Get your #COVID19Vaccine today to …,Neutral
1438311631214292995," RT @YorkRegionGovt : York Region pop - up #COVID19Vaccine clinic taking place today Friday , September 10 : - Our Lady of Grace Parish , 15347 Y …",Neutral
1438311575459438595, RT @YorkRegionGovt : York Region pop - up clinics available this week in : • @Town_of_Aurora • @cityofmarkham • @myRichmondHill • @City_of_Vau …,Neutral
1438310985807269889," RT @RCDHealthUnit : Wondering what is required if you are a high - risk contact , or are a household member of a high - risk contact ?",Positive
1438310985807269889, See the di …,Neutral
